,,,,,,,,,,,S&P500,Nasdaq,Overnight Index Swap Rate (USD),VIX Index
time,ADA,BCH,BTC,DOGE,ETH,LINK,LTC,MANA,XLM,XRP,SPXT,XCMP,USSOC,VIX
2023/05/12,0.028872848,0.013051146,-0.006836566,0.005696818,0.007112185,0.040037683,-0.005928854,0.011093854,-0.004693262,0.022079772,-0.00136,-0.00332,0.00352,0.00591
2023/05/13,-0.015650297,-0.016016713,-0.000679298,-0.00939486,-0.006746743,-0.019625604,-0.002485089,-0.01009436,-0.008195801,-0.014401858,0.00000,0.00000,0.00000,0.00000
2023/05/14,0.016995614,0.01972753,0.005321611,0.00376569,0.002271614,0.008469356,0.040483308,0.01285746,0.004188363,0.002356823,0.00000,0.00000,0.00000,0.00000
2023/05/15,-0.010781671,0.00702698,0.009090862,-0.00041684,0.009376944,0.013589861,0.040703939,0.023418691,-0.0075527,0.004702563,0.00309,0.00657,0.00178,0.00528
2023/05/16,0.003542234,0.005771881,-0.005140514,0.011259383,0.004127592,0.003012956,0.035200736,0.033575706,-0.000340754,0.03533817,-0.00633,-0.00178,0.00070,0.05082
2023/05/17,0.019820798,0.010535332,0.013671853,0.028591065,-0.001271553,0.01486933,0.043227025,0.052762259,0.008521759,0.013336347,0.01209,0.01309,0.00417,-0.06226
2023/05/18,-0.011448349,-0.022630954,-0.021268902,-0.018976346,-0.011732941,-0.033446796,-0.037281636,-0.01336478,0.000112663,0.02498327,0.00963,0.01510,0.00658,-0.04861
2023/05/19,-0.00807972,0.002341514,0.002427366,0.001634655,0.006608027,-0.002909202,0.015490153,-0.020318725,0.004843979,0.017845484,-0.00142,-0.00238,-0.00441,0.04735
2023/05/20,-0.00488732,0.009171137,0.008558331,0.001495988,0.004004987,-0.001074939,0.007191109,-0.001626678,-0.004372197,0.002138123,0.00000,0.00000,0.00000,0.00000
2023/05/21,-0.016643929,-0.016289438,-0.01339932,-0.020369364,-0.008032967,-0.011375865,-0.002596279,-0.023828921,-0.006981196,-0.024322594,0.00000,0.00000,0.00000,0.00000
2023/05/22,0.020532741,-0.000435768,0.003746192,0.01067369,0.006896055,0.015860675,-0.014533623,0.003338202,-0.001133915,0.009184343,0.00027,0.00498,0.00428,0.02380
2023/05/23,0.006797172,0.008980731,0.013751424,-0.000137155,0.020161401,-0.003979795,0.009244992,-0.005406529,0.002156885,0.00823402,-0.01120,-0.01259,0.00368,0.07670
2023/05/24,-0.017013233,-0.031800899,-0.03300422,-0.031138546,-0.0293829,-0.028430921,-0.063794984,-0.047877901,-0.019596738,-0.025789813,-0.00730,-0.00604,0.00802,0.08095
2023/05/25,-0.015934066,-0.000892538,0.005851212,0.003539572,0.00336113,-0.006959823,0.009202097,0.023056653,0.006701329,0.000882418,0.00879,0.01715,0.00698,-0.04443
2023/05/26,0.013121161,0.011702698,0.009044113,0.001551919,0.012535713,0.010831475,0.005655586,-0.002146383,0.008033972,0.032841084,0.01312,0.02189,0.00245,-0.06217
2023/05/27,0.01102232,0.005916115,0.005721995,0.022679251,0.001257738,0.015127639,0.016871342,0.019574102,0.003871115,0.007042254,0.00000,0.00000,0.00000,0.00000
2023/05/28,0.043336059,0.02247191,0.044840486,0.013085399,0.042763984,0.02995964,0.032731377,0.028902954,0.006237949,0.022250477,0.00000,0.00000,0.00000,0.00000
2023/05/29,-0.010449321,-0.013221154,-0.011806577,-0.005438477,-0.008437736,0.000904295,-0.006448087,-0.019274144,0.005522994,0.025497512,0.00000,0.00000,-0.00038,-0.02730
2023/05/30,-0.002111932,-0.008352184,-0.001532109,-0.011346548,0.004236281,-0.004065653,0.015399846,0.003972402,0.018944065,0.053769962,0.00008,0.00327,0.00163,0.00000
2023/05/31,-0.00952381,-0.005878224,-0.01744866,-0.009126106,-0.014285789,-0.02010886,-0.020257827,-0.035610162,0.018591859,-0.008056781,-0.00590,-0.00623,-0.00850,0.02749
2023/06/01,-0.026442308,0.000706028,-0.014490725,-0.002930505,-0.006291255,-0.020675822,0.041574525,0.0209458,-0.014904417,-0.020498936,0.01004,0.01291,-0.00414,-0.12765
2023/06/02,0.037860082,0.012699533,0.015858282,0.015675297,0.024228886,0.016858358,0.014012739,0.024746193,0.008880605,0.036722606,0.01459,0.01069,0.00441,-0.06709
2023/06/03,-0.00555115,0.001480449,-0.006342487,0.001929172,-0.007722716,-0.004493337,0.005443886,0.002889577,-0.000869376,-0.011807275,0.00000,0.00000,0.00000,0.00000
2023/06/04,0.003189793,0.005826087,0.001733491,-0.003025719,-0.001194106,0.003891051,-0.018950437,0.038279481,-0.005003263,0.032568896,0.00000,0.00000,0.00000,0.00000
2023/06/05,-0.068097509,-0.059306648,-0.051051346,-0.082632087,-0.041737861,-0.060620155,-0.068456803,-0.092765114,-0.039352864,-0.04908548,-0.00199,-0.00083,-0.00265,0.00890
2023/06/06,0.004833665,0.055601507,0.059383554,0.056992481,0.041336594,0.03399901,0.036572861,0.008739349,0.020823851,0.040431796,0.00238,0.00356,-0.00078,-0.05227
2023/06/07,-0.088285229,-0.031864879,-0.033741953,-0.042395789,-0.028515387,-0.055227454,-0.023411739,-0.091401343,-0.025415227,-0.02169402,-0.00378,-0.01291,0.00465,-0.00143
2023/06/08,0.002172564,0.005665468,0.006079189,0.009656812,0.007399485,0.013008954,-0.003714125,-0.006912992,-0.004346334,0.010219823,0.00630,0.01027,-0.00055,-0.02080
2023/06/09,-0.086094766,-0.009120987,-0.000953635,0.022366098,-0.003038806,-0.000667111,0.008811568,-0.027844455,0.022286043,0.026913533,0.00118,0.00156,0.00265,0.01319
2023/06/10,-0.067434768,-0.065156574,-0.023698629,-0.110535406,-0.047823701,-0.125500668,-0.135386338,-0.14617284,-0.076862569,-0.05669145,0.00000,0.00000,0.00000,0.00000
2023/06/11,-0.010174419,-0.007143547,0.003148184,-0.00420712,0.000376607,-0.01221374,0.006605362,-0.01417004,0.017772368,0.026600985,0.00000,0.00000,0.00000,0.00000
2023/06/12,0.008810573,-0.000583374,-0.001231418,-0.001624959,-0.005983515,-0.00309119,-0.00257334,0.005573482,-0.006458558,0.008253359,0.00932,0.01529,-0.00006,0.08532
2023/06/13,0.001455604,0.025099718,0.000899418,0.004882813,-0.001870703,0.027131783,-0.000257998,-0.002625438,-0.006982063,-0.011422045,0.00697,0.00830,-0.00747,-0.02665
2023/06/14,-0.043241279,-0.034165322,-0.030977356,-0.02170392,-0.050937105,-0.009622642,-0.056129032,-0.023398655,-0.0384289,-0.075486231,0.00105,0.00401,-0.00272,-0.04997
2023/06/15,-0.005696924,0.029281714,0.017855402,0.017880795,0.00886237,0.010668699,0.019002051,-0.002994909,-0.037443268,-0.00062487,0.01236,0.01152,0.00159,0.04467
2023/06/16,0.004965623,0.03150358,0.02956985,0.010735198,0.030886918,0.003204524,0.020660048,0.007509763,0.013752456,-0.008962068,-0.00365,-0.00676,0.00157,-0.06621
2023/06/17,0.01368301,-0.012771865,0.006830079,0.000482781,0.006045886,-0.007703871,0.010252366,0.014907573,0.028552972,0.008412198,0.00000,0.00000,0.00000,0.00000
2023/06/18,-0.021747282,0.002718665,-0.006504232,-0.001125945,-0.003902157,-0.02366976,0.004163414,-0.013513514,-0.001256124,0.015641293,0.00000,0.00000,0.00000,0.00000
2023/06/19,0.009198927,-0.001121915,0.019139266,0.004991948,0.009462311,-0.004460822,0.003368748,0.008636093,0.006162747,0.011909651,0.00000,0.00000,0.00000,0.04801
2023/06/20,0.027725028,0.029764133,0.055035208,0.011857074,0.032191572,0.026300409,0.037964876,0.036905816,0.035,0,-0.00473,-0.00162,0.00207,-0.02185
2023/06/21,0.058388766,0.233957462,0.059365769,0.038954869,0.054058125,0.054859529,0.058223439,0.060364465,0.047342995,0.014407468,-0.00518,-0.01199,-0.00055,-0.04899
2023/06/22,0.012918994,-0.015763111,-0.003591267,-0.000609663,-0.009097115,0.000899766,0.010698331,-0.012352309,-0.000345941,-0.01180236,0.00380,0.00951,0.00157,-0.02197
2023/06/23,0.022750776,0.365289627,0.027183125,0.041177368,0.011268839,0.091873427,0.062231011,0.05954323,0.033337178,0.00465587,-0.00765,-0.01013,-0.00048,0.04105
2023/06/24,-0.023929896,0.165214055,-0.005119297,-0.022557492,-0.009300139,0.010867775,-0.016754271,0.03053631,0.010158518,-0.018537175,0.00000,0.00000,0.00000,0.00000
2023/06/25,0.009323204,-0.085854072,-0.002440733,0.000149858,0.012527253,0.003583646,-0.017039759,-0.022659363,0.012487568,0.00677479,0.00000,0.00000,0.00000,0.00000
2023/06/26,-0.040027369,0.151142445,-0.00661982,-0.02921786,-0.021174996,-0.016555754,-0.011783367,-0.037197452,0.006112203,-0.023042414,-0.00447,-0.01162,0.00126,0.06027
2023/06/27,0.02209551,0.028521615,0.014042061,0.012347585,0.016464159,0.023106123,0.009860124,0.031225192,0.115209373,0.008975162,0.01146,0.01649,0.00019,-0.03579
2023/06/28,-0.069386332,-0.021297866,-0.020135199,-0.046348529,-0.032945285,-0.062268108,-0.057561308,-0.075186041,-0.023346304,-0.038063715,-0.00035,0.00266,0.00053,-0.02256
2023/06/29,0.030723117,0.124927832,0.012243466,0.013589129,0.013427887,0.013418201,0.020720395,0.020255272,0.017928287,0.020215054,0.00459,0.00005,0.00500,0.00819
2023/06/30,0.042529989,0.20106593,0.000784638,0.047949527,0.044026176,0.071125446,0.282308509,0.046233342,0.083170254,-0.002529511,0.01231,0.01447,0.00042,0.00369
2023/07/01,0.019525802,-0.042566479,0.003928318,0.031306442,-0.004809632,0.030744849,-0.013805798,0.090720042,-0.029810298,0.000422654,0.00000,0.00000,0.00000,0.00000
2023/07/02,-0.002051984,0.026812689,0.00087935,-0.007589025,0.006828386,0.00599631,0.060195987,-0.033841754,0,0.022813688,0.00000,0.00000,0.00000,0.00000
2023/07/03,0.016449623,-0.023805543,0.017721145,0.006617647,0.009471163,0.012990983,-0.055633803,0.006906759,-0.013035382,0.011565469,0.00122,0.00215,0.00154,-0.00147
2023/07/04,-0.014160486,-0.067130185,-0.012382767,0.007304602,-0.009939616,-0.015992758,-0.028337062,-0.027682509,-0.025471698,-0.005716619,0.00000,0.00000,-0.00009,0.00958
2023/07/05,-0.02872777,-0.001101443,-0.008816422,-0.028281363,-0.01343235,-0.033885311,-0.015636992,-0.030486269,-0.027105518,-0.018275154,-0.00185,-0.00174,0.00133,0.03504
2023/07/06,-0.019014085,0.010585511,-0.019509184,-0.031791045,-0.033569589,-0.034438978,-0.071630445,-0.033264033,-0.042487562,-0.033465802,-0.00785,-0.00815,0.00318,0.08886
2023/07/07,0.021536253,0.013020549,0.014768968,0.00863265,0.013297368,0.011998685,0.031387781,0.027419355,0.011846617,0.014282623,-0.00270,-0.00132,0.00062,-0.03951
2023/07/08,0.021433591,-0.023372707,-0.001823083,0.004890723,-0.002758208,0.006821504,-0.004478372,0.01255887,0.023826641,0.004053766,0.00000,0.00000,0.00000,0.00000
2023/07/09,-0.020983832,-0.023454158,-0.00405587,-0.005627376,-0.001356118,-0.008227133,-0.027706778,-0.017571059,-0.006921457,-0.005099873,0.00000,0.00000,0.00000,0.00000
2023/07/10,0.011243851,0.034670983,0.008271053,-0.00229428,0.009446672,0.003415745,0.017560463,0.010520779,0.008787879,0.019649722,0.00241,0.00181,0.00043,0.01618
2023/07/11,0.017025712,-0.003019829,0.006757823,0.000919822,-0.00110066,0.006159831,0.000103338,0.018479958,-0.013817963,-0.003979891,0.00676,0.00550,0.00090,-0.01526
2023/07/12,-0.012640929,0.029851836,-0.007882032,-0.003675907,-0.003614355,0.007249879,-0.005682992,0.006900077,-0.023454158,-0.009253417,0.00743,0.01150,-0.00041,-0.08760
2023/07/13,0.234256055,-0.028242381,0.035891134,0.082859339,0.071544959,0.140435061,0.059337005,0.122588832,0.614680807,0.731904054,0.00858,0.01578,0.00049,0.00517
2023/07/14,-0.08045977,-0.035663494,-0.036367328,-0.02725724,-0.033214508,-0.02342216,-0.066117324,-0.064435903,-0.130714746,-0.118764554,-0.00099,-0.00176,0.00293,-0.01984
2023/07/15,-0.005487805,-0.041444507,-0.001076124,0.050058377,-0.003759418,-0.00574465,-0.004096639,0.012083132,-0.053333333,-0.005980529,0.00000,0.00000,0.00000,0.00000
2023/07/16,-0.035254445,-0.013688903,-0.001659491,-0.033495483,-0.00441548,-0.045211613,-0.019618184,-0.029608405,0.028951487,0.04617322,0.00000,0.00000,0.00000,0.00000
2023/07/17,-0.0085796,-0.031397488,-0.003322184,0.00474547,-0.00610926,0.08774584,-0.007638515,0.027559055,-0.018250951,-0.013374348,0.00386,0.00930,0.00101,0.01049
2023/07/18,-0.008653846,0.006606929,-0.009416645,-0.01703163,-0.007219235,-0.038108484,-0.007046834,-0.040708812,0.027110767,0.055984818,0.00712,0.00763,0.00129,-0.01335
2023/07/19,0.043646945,0.001066579,0.001835333,0.019656377,-0.004721356,0.000144592,0.004585653,-0.00224663,0.180241327,0.05224647,0.00238,0.00031,0.00112,0.03459
2023/07/20,-0.020755886,0.000532721,-0.003642884,0.008139369,0.001572427,0.208471881,0.003803934,0.003752815,0.042811502,-0.031230938,-0.00666,-0.02052,0.00193,0.01672
2023/07/21,-0.009490668,0.00806848,0.003416683,0.037535411,7.92908E-05,-0.026797464,0.018731052,0.000747757,-0.036764706,-0.028208034,0.00032,-0.00217,0.00037,-0.02788
2023/07/22,-0.009581603,-0.026652582,-0.004006825,-0.037133106,-0.013393801,-0.03122311,-0.021575088,-0.010709838,-0.010178117,-0.04976027,0.00000,0.00000,0.00000,0.00000
2023/07/23,0.02289584,0.041449263,0.0098709,0.018148306,0.011861265,0.001522649,0.012165979,0.021399799,0.002570694,0.006954862,0.00000,0.00000,0.00000,0.00000
2023/07/24,-0.037200504,-0.044128257,-0.03006879,0.033143016,-0.020569486,-0.038641835,-0.043464263,-0.046093172,-0.066025641,-0.048889491,0.00405,0.00186,0.00201,0.02279
2023/07/25,-0.00556647,-0.005996059,0.001562316,0.103248416,0.00413002,-0.025698471,0.003702457,-0.002067183,-0.005490734,0.009112915,0.00283,0.00610,0.00084,-0.00359
2023/07/26,0.010536714,0.021049523,0.004291634,-0.047403787,0.007768464,0.04774787,0.012966689,0.007767996,0.074534161,0.00987724,-0.00014,-0.00121,0.00173,-0.04834
2023/07/27,0.002932551,0.013137781,-0.004599677,-0.005001924,-0.005870915,0.031112832,-0.000441404,-0.011048304,0.022479127,-0.002794467,-0.00636,-0.00546,-0.00020,0.09249
2023/07/28,0.007147498,-0.017371447,0.003414787,-0.005542666,0.007184503,-0.026918743,0.009825569,0.01039231,0.003768844,-0.002101723,0.00997,0.01904,-0.00030,-0.07495
2023/07/29,0.009354839,0.004025397,0.001430578,0.040051847,0.003510607,0.009264025,0.031267082,0.006428388,-0.008760951,0,0.00000,0.00000,0.00000,0.00000
2023/07/30,0.008948546,0.045672481,-0.00256891,-0.026919242,-0.010202563,-0.036715961,-0.003074314,-0.0074093,-0.011363636,-0.01053075,0.00000,0.00000,0.00000,0.00000
2023/07/31,-0.027241052,-0.020000791,-0.001771314,-0.00307377,-0.003061701,-0.000794071,-0.01871544,-0.015958816,-0.041507024,-0.010359018,0.00150,0.00206,-0.00002,0.02251
2023/08/01,0.010094432,-0.012180858,0.016019379,0.003340185,0.009132494,0.011523179,0.017446901,0.008108815,0.023317788,0.013478635,-0.00264,-0.00429,0.00028,0.02201
2023/08/02,-0.035460993,-0.064717651,-0.01804898,-0.04993598,-0.018094353,-0.038234909,-0.067845351,-0.032174364,-0.0625,-0.031126203,-0.01383,-0.02173,0.00033,0.15506
2023/08/03,-0.023061497,-0.017288047,0.000482106,-0.008894879,-0.002517577,-0.03036079,-0.057244059,-0.015013405,-0.034722222,-0.032126168,-0.00250,-0.00098,0.00039,-0.01057
2023/08/04,0.003421143,0.009862283,-0.003401222,-0.002039706,-0.003772268,0.00154451,-0.005332687,-0.009526402,-0.020143885,-0.041943271,-0.00523,-0.00481,-0.00143,0.07412
2023/08/05,0.001022844,-0.003299314,-0.000968757,0.030794386,0.004038259,0.012617412,0.01218472,0.014839242,0.019823789,-0.010393701,0.00000,0.00000,0.00000,0.00000
2023/08/06,-0.00613079,-0.017080814,-0.000143888,-0.019695968,-0.003863971,-0.018136508,-0.007343205,0.012455998,0.00287977,-0.008274984,0.00000,0.00000,0.00000,0.00000
2023/08/07,-0.003769705,0.066502021,0.004682202,-0.009304207,-0.000404856,0.032007896,-0.000606355,-0.02032629,0.025125628,-0.000962773,0.00905,0.00614,0.00076,-0.07778
2023/08/08,0.022703818,0.004294556,0.02016129,0.020008167,0.015713684,0.019538188,0.017473608,0.00982801,0,0.03083842,-0.00421,-0.00786,0.00006,0.01395
2023/08/09,0.012781702,0.000293464,-0.006853762,0.005604484,-0.000883725,0.028410614,0.002146691,-0.00648824,-0.009103641,0.001869741,-0.00695,-0.01164,0.00071,-0.00188
2023/08/10,-0.016937894,-0.028625314,-0.004679963,0.005838641,-0.001957781,-0.008209539,-0.011424491,-0.002993197,-0.019081272,-0.016329705,0.00038,0.00124,-0.00065,-0.00689
2023/08/11,-0.009797297,-0.012728136,-0.000833897,-0.00171504,-0.00189137,-0.016817764,0.005176357,0.00900655,0.005763689,-0.001897233,-0.00093,-0.00537,0.00056,-0.06372
2023/08/12,-0.004094166,-0.001442182,0.000459808,0.013215277,0.00112073,-0.005746358,-0.000958084,0.002163917,-0.01217765,-0.006494535,0.00000,0.00000,0.00000,0.00000
2023/08/13,-0.009249743,-0.000962843,-0.004607187,-0.025564106,-0.005413503,-0.009677419,-0.018580676,-0.013495277,-0.000725163,-0.002391582,0.00000,0.00000,0.00000,0.00000
2023/08/14,0.004149378,0.007009243,0.004360083,-0.001070807,0.002691578,0.00529316,0.001954318,-0.000820793,-0.013062409,0.013265143,0.00581,0.01056,0.00069,-0.00135
2023/08/15,-0.029269972,-0.005785879,-0.00809236,-0.050515878,-0.009115953,-0.050087755,-0.034743387,-0.055312158,-0.042647059,-0.038170347,-0.01140,-0.01140,-0.00007,0.11066
2023/08/16,-0.026250443,-0.090531198,-0.016057945,-0.05278013,-0.011782992,-0.039795338,-0.059358424,-0.048985507,-0.028417819,-0.035093473,-0.00740,-0.01121,0.00093,0.01944
2023/08/17,-0.067759563,-0.11440943,-0.072227448,-0.090584029,-0.068638961,-0.082741267,-0.129967777,-0.098140811,-0.104347826,-0.138681169,-0.00752,-0.01162,-0.00006,0.06615
2023/08/18,0.031652989,0.017764981,-0.021779466,0.035878113,-0.012130294,-0.003872842,-0.012808642,0.033795201,0.029126214,-0.001578532,-0.00008,-0.00192,-0.00019,-0.03298
2023/08/19,0.018181818,-0.000800683,0.001770079,0.009014708,0.005014025,0.000809979,0.002813819,0.00849951,0.062607204,0.027272727,0.00000,0.00000,0.00000,0.00000
2023/08/20,0.005952381,0.008867995,0.00364848,0.000626959,0.009409045,0.006798317,0.017303196,-0.000324149,0.046004843,0.03655252,0.00000,0.00000,0.00000,0.00000
2023/08/21,-0.028106509,-0.016468096,-0.002475277,-0.020676692,-0.010686017,-0.007234727,0.026509347,-0.023670558,-0.037808642,-0.026354863,0.00690,0.01558,0.00241,-0.00983
2023/08/22,-0.015981735,-0.004683967,-0.003183397,0.000319898,-0.019875612,-0.010040486,-0.032840722,0.010627698,-0.032878909,-0.0080061,-0.00276,0.00063,0.00043,-0.00934
2023/08/23,0.036349575,0.048033753,0.014836611,0.019827311,0.027535904,0.038442663,0.013119309,0.023660861,0.056384743,0.018063028,0.01106,0.01596,-0.00061,-0.05834
2023/08/24,-0.008208955,0.001651613,-0.00995785,-0.011445594,-0.011177742,-0.041745432,-0.011882998,-0.019582665,-0.028257457,-0.021706304,-0.01343,-0.01871,0.00322,0.07635
2023/08/25,-0.017682468,-0.01076931,-0.004392304,0.000634417,-0.004528865,-0.011671872,0.003700278,0.000982318,0,0.014277445,0.00684,0.00942,0.00159,-0.08837
2023/08/26,-0.000382995,-0.010053131,-0.001571515,-0.003487082,-0.004017085,-0.001497006,-0.001689708,-0.021916912,-0.023424879,-0.004755564,0.00000,0.00000,0.00000,0.00000
2023/08/27,0.008812261,0.040410418,0.003112992,0.004453634,0.006863877,0.004164584,0.006000923,0.00367893,0,0.001146789,0.00000,0.00000,0.00000,0.00000
2023/08/28,0.015951386,-0.036716735,0.000562639,0.004275534,-0.003245656,-0.008792303,0.001376568,0.002665778,-0.008271299,-0.0015273,0.00628,0.00843,0.00149,-0.03827
2023/08/29,0.019439252,0.182128419,0.061993795,0.046830653,0.046700803,0.036485356,0.052084924,0.042871386,0.037531276,0.032122371,0.01454,0.01742,-0.00432,-0.04178
2023/08/30,-0.02640264,-0.040726594,-0.015113036,-0.00768188,-0.013802634,-0.043274665,-0.017711963,-0.027724665,-0.032154341,-0.021304187,0.00400,0.00548,-0.00039,-0.03945
2023/08/31,-0.038418079,-0.039075883,-0.050104357,-0.032179721,-0.035086279,-0.007932489,-0.055719775,-0.035725991,-0.045681063,-0.032935832,-0.00137,0.00125,0.00089,-0.02233
2023/09/01,-0.000391696,-0.03815948,-0.005339802,0.001411543,-0.010427364,0.010377679,-0.01439975,-0.003738953,-0.006962576,-0.025053827,0.00185,-0.00020,-0.00218,-0.03537
2023/09/02,0.003918495,-0.023042629,0.00270439,-0.005638215,0.005139668,0.005556491,0.025726536,-0.003411805,-0.005258545,0.001606103,0.00000,0.00000,0.00000,0.00000
2023/09/03,-0.00117096,0.00579398,0.003974322,-0.005197669,-0.000708665,0.009711989,-0.0102183,-0.006504622,0.045814978,0.011625576,0.00000,0.00000,0.00000,0.00000
2023/09/04,0.000781555,-0.012591762,-0.005973116,0.001266624,-0.003637542,-0.0026534,-0.002972001,0.006891799,0.047177759,0.006934813,0.00000,0.00000,0.00000,0.05577
2023/09/05,0.00624756,-0.008673654,-0.001209704,0.011859583,0.002491149,0.020452278,-0.009413241,0.002053388,-0.016090105,-0.006296734,-0.00415,-0.00077,0.00153,0.01375
2023/09/06,-0.000388048,0.005208062,-0.001291448,-0.005938428,-0.000905847,0.026234316,-0.004751346,0.008196721,0.013082584,-0.003564356,-0.00695,-0.01058,0.00124,0.03141
2023/09/07,0.001552795,0.003056836,0.01992256,0.000314416,0.009360738,0.01413147,0.013844685,0.010840108,0.012106538,0.003775835,-0.00307,-0.00885,-0.00015,-0.00346
2023/09/08,-0.014728682,-0.002221074,-0.013615968,0.000785793,-0.006979722,-0.016596211,-0.017422697,-0.017091153,0.011961722,-0.000395961,0.00150,0.00093,0.00053,-0.03889
2023/09/09,-0.00393391,-0.000569447,-0.000336587,-0.00486809,-0.000525631,-0.018468397,0.007188498,0.001704739,0.037037037,-0.002376708,0.00000,0.00000,0.00000,0.00000
2023/09/10,-0.016192733,-0.014606858,-0.002499767,-0.032823102,-0.011307001,-0.024168694,-0.030610626,-0.041524847,0.016717325,-0.013500099,0.00000,0.00000,0.00000,0.00000
2023/09/11,-0.028101164,-0.0318545,-0.026190626,-0.013542177,-0.040357996,-0.03125,-0.037140052,-0.04296875,-0.03961136,-0.045683236,0.00672,0.01138,0.00050,-0.00289
2023/09/12,0.014456836,0.077098491,0.027160158,0.006946742,0.026786462,0.022477694,0.019031436,-0.00148423,-0.056809339,0.012442008,-0.00566,-0.01034,-0.00109,0.03116
2023/09/13,0.01262215,0.005897772,0.014982388,0.00607753,0.009340339,0.010572244,0.033516758,0.040876997,-0.00330033,0.006456988,0.00125,0.00291,-0.00094,-0.05271
2023/09/14,0.010856454,0.041994488,0.011673629,0.014040816,0.011841017,0.021919628,0.013875444,0.03534452,-0.004139073,0.011796358,0.00871,0.00825,-0.00065,-0.04896
2023/09/15,-0.00318218,0.044293753,0.002707127,0.006440187,0.008893615,0.034611635,0.048695099,0.020689655,0,0.023726733,-0.01212,-0.01561,-0.00105,0.07566
2023/09/16,-0.000798085,-0.010730404,-0.001366635,-0.005599104,-0.004032946,-0.013350086,-0.007435508,0.017567568,-0.007481297,-0.001598402,0.00000,0.00000,0.00000,0.00000
2023/09/17,-0.012779553,-0.02220567,-0.001355332,-0.010939511,-0.007370662,-0.020853231,-0.028130255,-0.040172643,-0.02680067,-0.014008405,0.00000,0.00000,0.00000,0.00000
2023/09/18,0.017799353,0.035136165,0.008845549,0.008458035,0.008861173,0.067793855,0.036337895,0.010377032,0.016351119,0.020905216,0.00074,0.00014,0.00048,0.01523
2023/09/19,0.013116057,0.006577132,0.016856061,0.010967742,0.003903029,0.042326431,0.02140255,0.021225608,0.00254022,0.021868787,-0.00215,-0.00234,-0.00007,0.00786
2023/09/20,-0.012553943,-0.015490062,-0.003402768,-0.000797703,-0.012892588,0.0084721,-0.040570664,0.006034194,-0.012668919,0.014202335,-0.00933,-0.01520,-0.00004,0.07300
2023/09/21,-0.026618991,-0.032070918,-0.020604651,-0.021235829,-0.023637966,-0.034762457,0.00232342,-0.021992669,-0.02566296,-0.027239593,-0.01637,-0.01820,0.00061,0.15852
2023/09/22,0,-0.00359626,0.000590572,0.003588907,0.005738491,0.043967587,-0.005254211,0.002044293,0.006145742,0.010057188,-0.00228,-0.00092,-0.00196,-0.01938
2023/09/23,0.004897959,0.001973051,8.46401E-05,-0.000162549,0.000489602,0.033635188,0.011185335,-0.002380143,-0.003490401,-0.008785631,0.00000,0.00000,0.00000,0.00000
2023/09/24,-0.013809911,-0.016617838,-0.012186007,-0.01316859,-0.008250152,-0.030454735,-0.023198648,-0.000681663,-0.016637478,-0.011030136,0.00000,0.00000,0.00000,0.00000
2023/09/25,0.01276771,0.027057387,0.00138949,0.003789127,0.00460538,0.075157774,0.011953444,0.018076398,0.006233304,0.006572396,0.00404,0.00452,-0.00048,-0.01744
2023/09/26,-0.002440016,0.020257739,-0.003245122,-0.005580174,0.003293368,-0.019076841,-0.008703761,-0.005025126,-0.009734513,-0.007320934,-0.01467,-0.01565,0.00002,0.12071
2023/09/27,-0.003261313,0.067956187,0.005631263,-0.001815481,0.002799274,0.038895689,-0.004390091,-0.012457912,0.00536193,-0.005780347,0.00025,0.00224,0.00161,-0.03801
2023/09/28,0.018404908,0.041897613,0.025303298,0.016865079,0.03453024,0.022385129,0.027244094,0.019434027,0.015111111,0.021852446,0.00603,0.00837,-0.00028,-0.04830
2023/09/29,0.001606426,-0.015624345,-0.004358572,0.010569106,0.00879666,0.017925736,0.004905718,0.055852843,-0.015761821,0.023150873,-0.00268,0.00137,-0.00033,0.01038
2023/09/30,0.018444266,-0.004255319,0.002039064,-0.001126307,0.002117018,0.030188679,0.006407323,-0.020905923,-0.00088968,-0.012464046,0.00000,0.00000,0.00000,0.00000
2023/10/01,0.047244094,0.035213675,0.038207598,0.01755799,0.037385471,-0.017582418,0.033196908,0.047233905,0.017809439,0.017475728,0.00000,0.00000,0.00000,0.00000
2023/10/02,-0.02518797,0.01742074,-0.017406627,-0.018046541,-0.040751338,-0.072085508,-0.031690141,-0.037998146,-0.023622047,-0.022328244,0.00008,0.00669,0.00387,0.00514
2023/10/03,0.006556113,-0.065243853,-0.002855977,-0.010317588,-0.003512148,-0.00763461,-0.007424242,-0.031149647,0.027777778,0.052313098,-0.01367,-0.01853,0.00066,0.12323
2023/10/04,-0.008045977,0.012197239,0.01316652,0.001140251,-0.006137746,0.035362397,-0.01679133,-0.013921114,-0.019180471,-0.011686144,0.00811,0.01352,-0.00191,-0.06067
2023/10/05,0.005407493,-0.009520134,-0.013501716,-0.009762447,-0.021295976,-0.026854387,0.006210216,-0.01512605,-0.016,-0.018393393,-0.00112,-0.00119,-0.00063,-0.00484
2023/10/06,0.017287745,-0.000216478,0.019406455,0.008872823,0.021225771,0.024246484,0.011109397,0.02662116,0.009936766,0.005353728,0.01198,0.01601,0.00332,-0.05625
2023/10/07,-0.02265861,-0.002425082,0.000968991,0.000977199,-0.006859344,-0.015040544,-0.000305204,-0.005651596,-0.005366726,-0.007227083,0.00000,0.00000,0.00000,0.00000
